YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Data_Value,Sample_Size,Gender,Race,Age,Education
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,17.6,"11,021",Overall,White,All Ages,All Grades
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,21.6,509,Overall,All Races,18 to 24 Years,All Grades
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,21.9,"2,917",Overall,All Races,25 to 44 Years,All Grades
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,17.5,"5,822",Overall,All Races,45 to 64 Years,All Grades
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,8.8,"4,106",Overall,All Races,65 Years and Older,All Grades
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,32.3,783,Overall,All Races,Age 20 and Older,< 12th Grade
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,25.1,"3,204",Overall,All Races,Age 20 and Older,12th Grade
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,13.5,"9,198",Overall,All Races,Age 20 and Older,> 12th Grade
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,30.9,747,Overall,All Races,Age 25 and Older,< 12th Grade
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,24.6,"3,094",Overall,All Races,Age 25 and Older,12th Grade
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,13.4,"8,979",Overall,All Races,Age 25 and Older,> 12th Grade
2011,CO,Colorado,Cigarette Use (Adults),Current Smoking,16.9,"1,920",Female,All Races,18 to 44 Years,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,17.1,"6,792",Overall,All Races,All Ages,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,19,"2,598",Male,All Races,All Ages,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,15.4,"4,194",Female,All Races,All Ages,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,20.8,503,Overall,African American,All Ages,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,,,Overall,American Indian/Alaska Native,All Ages,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,11.1,180,Overall,Asian/Pacific Islander,All Ages,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,17.1,544,Overall,Hispanic,All Ages,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,16.8,"5,318",Overall,White,All Ages,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,19.4,285,Overall,All Races,18 to 24 Years,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,21.5,"1,620",Overall,All Races,25 to 44 Years,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,17.1,"2,727",Overall,All Races,45 to 64 Years,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,8.5,"2,060",Overall,All Races,65 Years and Older,All Grades
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,22.2,468,Overall,All Races,Age 20 and Older,< 12th Grade
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,24.8,"1,609",Overall,All Races,Age 20 and Older,12th Grade
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,13.2,"4,537",Overall,All Races,Age 20 and Older,> 12th Grade
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,21.8,455,Overall,All Races,Age 25 and Older,< 12th Grade
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,24.5,"1,555",Overall,All Races,Age 25 and Older,12th Grade
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,12.5,"4,387",Overall,All Races,Age 25 and Older,> 12th Grade
2011,CT,Connecticut,Cigarette Use (Adults),Current Smoking,18.4,"1,110",Female,All Races,18 to 44 Years,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,21.8,"4,762",Overall,All Races,All Ages,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,25.5,"1,817",Male,All Races,All Ages,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,18.3,"2,945",Female,All Races,All Ages,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,21.5,683,Overall,African American,All Ages,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,,,Overall,American Indian/Alaska Native,All Ages,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,13.3,76,Overall,Asian/Pacific Islander,All Ages,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,26.6,133,Overall,Hispanic,All Ages,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,21.2,"3,679",Overall,White,All Ages,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,19.2,240,Overall,All Races,18 to 24 Years,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,30.6,"1,076",Overall,All Races,25 to 44 Years,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,21.4,"1,849",Overall,All Races,45 to 64 Years,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,8.9,"1,539",Overall,All Races,65 Years and Older,All Grades
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,38.8,279,Overall,All Races,Age 20 and Older,< 12th Grade
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,26.8,"1,400",Overall,All Races,Age 20 and Older,12th Grade
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,16.2,"2,945",Overall,All Races,Age 20 and Older,> 12th Grade
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,38.8,266,Overall,All Races,Age 25 and Older,< 12th Grade
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,26.5,"1,346",Overall,All Races,Age 25 and Older,12th Grade
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,15.8,"2,842",Overall,All Races,Age 25 and Older,> 12th Grade
2011,DE,Delaware,Cigarette Use (Adults),Current Smoking,20.6,771,Female,All Races,18 to 44 Years,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,20.8,"4,518",Overall,All Races,All Ages,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,25.1,"1,723",Male,All Races,All Ages,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,17.1,"2,795",Female,All Races,All Ages,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,30.8,"2,017",Overall,African American,All Ages,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,,,Overall,American Indian/Alaska Native,All Ages,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,9.6,103,Overall,Asian/Pacific Islander,All Ages,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,15.2,184,Overall,Hispanic,All Ages,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,9.6,"1,981",Overall,White,All Ages,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,16.1,127,Overall,All Races,18 to 24 Years,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,22.9,"1,078",Overall,All Races,25 to 44 Years,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,25.1,"1,804",Overall,All Races,45 to 64 Years,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,11,"1,428",Overall,All Races,65 Years and Older,All Grades
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,43.8,283,Overall,All Races,Age 20 and Older,< 12th Grade
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,28.9,749,Overall,All Races,Age 20 and Older,12th Grade
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,14.4,"3,368",Overall,All Races,Age 20 and Older,> 12th Grade
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,42.9,277,Overall,All Races,Age 25 and Older,< 12th Grade
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,29.6,728,Overall,All Races,Age 25 and Older,12th Grade
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,15,"3,291",Overall,All Races,Age 25 and Older,> 12th Grade
2011,DC,District of Columbia,Cigarette Use (Adults),Current Smoking,17.2,737,Female,All Races,18 to 44 Years,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,19.3,"12,320",Overall,All Races,All Ages,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,21.8,"4,887",Male,All Races,All Ages,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,16.9,"7,433",Female,All Races,All Ages,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,16.4,"1,085",Overall,African American,All Ages,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,32.3,99,Overall,American Indian/Alaska Native,All Ages,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,5.6,131,Overall,Asian/Pacific Islander,All Ages,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,15.1,"1,149",Overall,Hispanic,All Ages,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,21.2,"9,384",Overall,White,All Ages,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,20.1,502,Overall,All Races,18 to 24 Years,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,23,"2,313",Overall,All Races,25 to 44 Years,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,23.4,"4,545",Overall,All Races,45 to 64 Years,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,7.9,"4,819",Overall,All Races,65 Years and Older,All Grades
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,29.2,"1,185",Overall,All Races,Age 20 and Older,< 12th Grade
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,23,"3,653",Overall,All Races,Age 20 and Older,12th Grade
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,15.1,"7,173",Overall,All Races,Age 20 and Older,> 12th Grade
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,28.7,"1,155",Overall,All Races,Age 25 and Older,< 12th Grade
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,22.8,"3,532",Overall,All Races,Age 25 and Older,12th Grade
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,14.9,"6,953",Overall,All Races,Age 25 and Older,> 12th Grade
2011,FL,Florida,Cigarette Use (Adults),Current Smoking,18.6,"1,621",Female,All Races,18 to 44 Years,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,21.2,"9,902",Overall,All Races,All Ages,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,24.3,"3,525",Male,All Races,All Ages,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,18.2,"6,377",Female,All Races,All Ages,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,17.5,"2,230",Overall,African American,All Ages,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,42.7,55,Overall,American Indian/Alaska Native,All Ages,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,10.9,128,Overall,Asian/Pacific Islander,All Ages,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,12.6,386,Overall,Hispanic,All Ages,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,24.2,"6,797",Overall,White,All Ages,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,25,340,Overall,All Races,18 to 24 Years,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,23.6,"2,191",Overall,All Races,25 to 44 Years,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,21.8,"4,132",Overall,All Races,45 to 64 Years,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,10.8,"3,141",Overall,All Races,65 Years and Older,All Grades
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,35.7,"1,119",Overall,All Races,Age 20 and Older,< 12th Grade
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,23.9,"2,760",Overall,All Races,Age 20 and Older,12th Grade
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,15,"5,789",Overall,All Races,Age 20 and Older,> 12th Grade
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,34.4,"1,094",Overall,All Races,Age 25 and Older,< 12th Grade
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,23.7,"2,676",Overall,All Races,Age 25 and Older,12th Grade
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,14.8,"5,640",Overall,All Races,Age 25 and Older,> 12th Grade
2011,GA,Georgia,Cigarette Use (Adults),Current Smoking,20.1,"1,593",Female,All Races,18 to 44 Years,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,30.5,"1,877",Overall,All Races,All Ages,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,35.8,804,Male,All Races,All Ages,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,25.1,"1,073",Female,All Races,All Ages,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,,,Overall,African American,All Ages,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,16.7,511,Overall,American Indian/Alaska Native,All Ages,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,38,711,Overall,Asian/Pacific Islander,All Ages,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,28.8,135,Overall,Hispanic,All Ages,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,23.8,197,Overall,White,All Ages,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,33.9,243,Overall,All Races,18 to 24 Years,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,35.8,795,Overall,All Races,25 to 44 Years,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,27.1,607,Overall,All Races,45 to 64 Years,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,15.1,215,Overall,All Races,65 Years and Older,All Grades
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,50,222,Overall,All Races,Age 20 and Older,< 12th Grade
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,36.1,644,Overall,All Races,Age 20 and Older,12th Grade
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,18.4,928,Overall,All Races,Age 20 and Older,> 12th Grade
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,46.2,204,Overall,All Races,Age 25 and Older,< 12th Grade
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,36.9,558,Overall,All Races,Age 25 and Older,12th Grade
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,18.5,851,Overall,All Races,Age 25 and Older,> 12th Grade
2011,GU,Guam,Cigarette Use (Adults),Current Smoking,28.4,602,Female,All Races,18 to 44 Years,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,16.8,"7,578",Overall,All Races,All Ages,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,19.7,"3,270",Male,All Races,All Ages,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,13.9,"4,308",Female,All Races,All Ages,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,,,Overall,African American,All Ages,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,,,Overall,American Indian/Alaska Native,All Ages,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,12,"2,757",Overall,Asian/Pacific Islander,All Ages,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,26.7,513,Overall,Hispanic,All Ages,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,15.3,"2,509",Overall,White,All Ages,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,23.2,339,Overall,All Races,18 to 24 Years,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,20.6,"1,578",Overall,All Races,25 to 44 Years,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,16.5,"3,087",Overall,All Races,45 to 64 Years,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,6.6,"2,516",Overall,All Races,65 Years and Older,All Grades
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,27.3,365,Overall,All Races,Age 20 and Older,< 12th Grade
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,21.8,"1,989",Overall,All Races,Age 20 and Older,12th Grade
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,11.9,"5,068",Overall,All Races,Age 20 and Older,> 12th Grade
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,25.1,351,Overall,All Races,Age 25 and Older,< 12th Grade
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,21.2,"1,884",Overall,All Races,Age 25 and Older,12th Grade
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,12.1,"4,938",Overall,All Races,Age 25 and Older,> 12th Grade
2011,HI,Hawaii,Cigarette Use (Adults),Current Smoking,17.1,"1,040",Female,All Races,18 to 44 Years,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,17.2,"6,056",Overall,All Races,All Ages,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,19.4,"2,420",Male,All Races,All Ages,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,15,"3,636",Female,All Races,All Ages,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,,,Overall,African American,All Ages,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,13.8,72,Overall,American Indian/Alaska Native,All Ages,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,18.2,267,Overall,Hispanic,All Ages,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,16.8,"5,486",Overall,White,All Ages,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,18.2,243,Overall,All Races,18 to 24 Years,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,21.1,"1,289",Overall,All Races,25 to 44 Years,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,17.3,"2,467",Overall,All Races,45 to 64 Years,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,8.4,"1,991",Overall,All Races,65 Years and Older,All Grades
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,33.1,417,Overall,All Races,Age 20 and Older,< 12th Grade
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,23.1,"1,764",Overall,All Races,Age 20 and Older,12th Grade
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,11.4,"3,729",Overall,All Races,Age 20 and Older,> 12th Grade
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,32.8,404,Overall,All Races,Age 25 and Older,< 12th Grade
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,22.4,"1,700",Overall,All Races,Age 25 and Older,12th Grade
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,11.4,"3,633",Overall,All Races,Age 25 and Older,> 12th Grade
2011,ID,Idaho,Cigarette Use (Adults),Current Smoking,16.6,918,Female,All Races,18 to 44 Years,All Grades
2011,IL,Illinois,Cigarette Use (Adults),Current Smoking,20.9,"5,473",Overall,All Races,All Ages,All Grades
2011,IL,Illinois,Cigarette Use (Adults),Current Smoking,24.2,"2,196",Male,All Races,All Ages,All Grades
